"",gene_symbol,GSM1936737,GSM1936738,GSM1936739,GSM1936740,GSM1936741,GSM1936742,GSM1936743,GSM1936744,GSM1936745,GSM1936746,GSM1936747,GSM1936748,GSM1936749,GSM1936750,GSM1936751,GSM1936752,GSM1936753,GSM1936754
ENSG00000197043,ANXA6,29633.3084,29042.7848,28526.7384,57148.0616,28017.6571,28031.0953,30893.0069,31971.4795,31381.4983,33290.9274,29068.8387,30378.8378,23570.3469,25408.8951,52400.4625,56334.0009,21714.7898,23276.7715
ENSG00000197044,ZNF441,257.4818,235.2969,254.283,508.3778,168.46,154.3113,305.2221,255.9638,298.781,270.7175,190.1832,211.4584,270.0553,260.1367,503.2355,624.8522,270.472,244.3196
ENSG00000197045,GMFB,3532.9077,3244.7709,2629.2145,4966.5935,3716.6111,3551.5447,4005.7542,3790.4598,3200.2481,2830.5283,3644.7174,3597.4827,3960.3354,4894.0731,5701.0478,7507.7889,4143.5629,4588.9102
ENSG00000197046,SIGLEC15,39.908,56.7724,41.2155,72.2602,37.1641,56.6079,96.9623,87.7302,60.0094,55.2144,85.2609,69.0448,122.9333,113.8066,151.3648,195.6595,82.5648,60.1464
ENSG00000197050,ZNF420,185.2032,225.3059,81.7085,214.3239,162.683,126.858,96.8509,127.6338,166.2586,124.9145,101.6293,160.6923,120.4774,200.6205,138.124,257.2348,133.8891,149.9527
ENSG00000197054,ZNF763,31.8999,39.8942,36.4556,68.2436,46.1681,41.7744,70.3104,39.3766,31.1032,42.0515,26.792,67.3945,64.315,104.6823,101.8041,159.921,96.9209,72.3352
ENSG00000197056,ZMYM1,603.6029,437.4109,340.2541,683.3402,322.9857,388.759,603.4703,770.5473,423.2131,447.0697,455.3995,473.3538,430.0504,605.6827,704.2273,846.4325,428.5659,560.5902
ENSG00000197057,DTHD1,0,0,0,0,0,0,0.9972,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197061,HIST1H4C,0,1.0019,0,0,4.0296,0.9869,5.1792,6.9186,1.9685,0.9705,1.0228,2.9881,0,1.016,3.0018,1.9977,1.0273,1.9526
ENSG00000197062,ZSCAN26,412.0986,366.8453,355.7607,584.7006,308.917,308.5678,308.488,358.2806,277.6869,302.3222,313.459,285.7368,397.8097,483.0743,486.6057,739.8063,423.0785,448.1117
ENSG00000197063,MAFG,1433.2739,1313.4135,1335.3583,2734.3668,1334.2256,1375.407,1358.6097,1342.6083,1330.6144,1439.126,1293.2824,1225.3866,1624.2964,1782.8004,3765.0038,4099.7645,1319.1115,1482.3206
ENSG00000197070,ARRDC1,455.7599,470.2261,492.5299,847.8961,463.3709,424.9245,481.0311,500.3086,544.5664,563.4128,598.9113,504.159,767.7846,649.8349,1337.4337,1595.8771,787.46,782.5903
ENSG00000197077,KIAA1671,28.606,32.3367,107.3718,217.2712,97.8522,112.2483,15.4984,11.156,37.3471,38.9602,53.6523,44.1123,41.0052,29.4976,124.0156,115.118,81.009,82.1802
ENSG00000197079,KRT35,0,0,0,2.001,2.0146,0,0,0,0.991,2.9818,1.0045,0,0,0,3.0105,2.9863,2.9982,0
ENSG00000197081,IGF2R,10119.2224,11080.7751,9170.963,16993.2022,10563.7329,9957.0295,10040.5132,10658.6609,9730.4044,9070.391,10803.5045,9879.5683,11653.6416,13512.7492,19912.5589,20877.1011,9834.5042,11719.6409
ENSG00000197084,LCE1C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197085,NPSR1-AS1,1.007,0,0,2.9943,0,0,0.9992,2.0136,0,0.9976,1.0015,0,0,0,3.0116,2.9846,0.995,0.9993
ENSG00000197093,GAL3ST4,697.5958,658.1838,1296.8324,2459.0085,877.9228,976.8663,531.5521,560.4325,1700.4569,1644.6812,826.5052,775.5973,1146.6173,1219.0841,3528.2521,3777.6945,1306.7685,1400.0601
ENSG00000197102,DYNC1H1,22872.37,20899.9589,19751.3056,35604.6879,29148.385,27990.8093,22865.0759,20789.4497,20077.4542,23035.8038,26246.7818,26978.0939,30342.5158,31044.0438,42252.0465,52323.8417,40274.4313,40935.5494
ENSG00000197106,SLC6A17,22.9286,22.3059,16.9471,41.5576,48.146,37.803,46.9318,60.878,34.4081,15.825,85.9306,84.5207,38.3434,48.3762,78.0305,98.4204,66.3963,66.9916
ENSG00000197110,IFNL3,0,1.0601,0,0,0,0,0,1.05,0,0,0,0,0,0.919,0,0,0,0
ENSG00000197111,PCBP2,13377.8684,13202.8299,10884.8261,21770.8867,12514.1772,12826.9734,15478.6005,14734.0064,12389.7481,12885.3416,12357.4152,13509.1518,14461.605,15364.0861,22601.5519,27192.9367,14061.8335,15114.8278
ENSG00000197114,ZGPAT,647.6184,572.2201,636.668,1191.2024,608.5549,692.8956,668.3601,598.1217,655.3559,687.4238,642.7602,663.3326,834.4269,794.8501,1511.1142,1526.7567,759.8991,832.8827
ENSG00000197119,SLC25A29,594.9525,577.3076,333.2923,695.2018,214.3239,198.7279,660.9759,559.3122,364.6888,494.6955,289.085,307.8204,1101.3597,1060.2519,970.6251,1209.736,410.4241,400.2659
ENSG00000197121,PGAP1,936.072,897.2939,1059.5979,1856.4977,1030.7462,973.9353,659.4534,632.4776,904.1062,797.0726,960.693,928.5971,507.5744,625.9251,1239.3445,1635.6349,790.2005,796.9988
ENSG00000197122,SRC,1056.5082,1057.8602,1025.0819,2122.3001,735.0399,739.7034,920.3108,896.8782,994.9018,1001.7133,654.7893,604.8419,1218.6552,1199.9974,2291.4027,2645.9667,943.0857,1120.898
ENSG00000197123,ZNF679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0279,0,0
ENSG00000197124,ZNF682,29.3589,56.2855,82.4078,89.2423,51.5671,92.9915,80.0899,113.6481,70.4084,88.3489,46.7354,116.178,92.0252,88.848,165.7904,211.0615,60.3758,75.2861
ENSG00000197125,OR8B8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197128,ZNF772,215.1848,194.1281,150.7951,343.2507,269.333,268.349,252.5215,203.6064,251.7743,171.7604,243.284,275.5362,229.8583,280.5294,331.2896,435.4792,317.582,350.4251
ENSG00000197134,ZNF257,18.0019,30.9637,37.0223,66.0231,20.508,39.4143,47.9382,36.0673,42.0812,36.4285,40.9167,28.024,35.9017,22.221,81.4343,99.8176,26.5948,49.7701
ENSG00000197136,PCNX3,2670.6908,2744.326,3571.4499,6365.7548,2954.8588,3604.3428,3769.2012,2644.1592,3175.7223,3551.8041,3083.5543,3376.9717,3618.9799,3167.6014,6932.8315,7452.5738,4035.8802,3416.0145
ENSG00000197140,ADAM32,54.6479,50.8045,39.8147,113.4063,54.7766,34.1243,43.3836,62.3544,39.3625,78.9557,36.3773,46.0186,23.6099,44.0694,86.5858,143.3651,36.7729,43.7429
ENSG00000197142,ACSL5,20.9527,32.034,301.4004,549.5692,213.875,187.2393,69.6011,44.3871,470.3864,462.3152,222.1353,227.0188,97.7491,150.396,1518.0909,1861.8995,440.9529,386.8946
ENSG00000197147,LRRC8B,164.1288,122.2513,116.598,193.6568,64.4901,68.9425,177.9487,202.4407,153.724,94.426,61.9068,71.5966,109.5139,104.3919,164.2827,232.7684,79.2578,94.2306
ENSG00000197150,ABCB8,926.3597,853.1496,676.7456,1578.5607,792.9532,815.113,1057.4493,914.3885,989.4792,1062.6656,885.168,946.3335,822.9462,862.6356,1330.7127,1403.857,765.5533,787.133
ENSG00000197153,HIST1H3J,0,2.2572,0,0,0,0,2.2843,7.5892,1.0406,0,0,2.1901,2.3099,2.2356,0,0,0,0
ENSG00000197157,SND1,12511.3901,12215.7426,8289.2665,17428.7417,10683.1847,11067.6812,11393.2021,11923.5423,10461.9594,10314.9093,9943.9455,10348.9794,11659.4808,12791.9534,17280.2619,18740.8987,10012.1623,10622.0386
ENSG00000197162,ZNF785,260.5918,264.2761,212.1155,507.9892,346.2694,306.7023,284.9023,258.7571,171.2309,223.6939,227.1052,236.6519,325.8526,390.0344,408.6996,450.6601,358.2147,411.1797
ENSG00000197165,SULT1A2,2.7922,5.7284,2.1956,5.4907,6.5578,5.6054,7.6394,4.3969,3.0923,0,0,4.8719,10.1877,12.5282,15.1027,23.1652,9.9167,9.0162
ENSG00000197168,NEK5,23.3203,33.3229,25.424,53.8807,45.7702,25.131,33.6016,28.4289,32.0405,28.8553,20.8529,34.2815,25.5841,32.8601,54.7089,70.9204,26.6583,45.2078
ENSG00000197170,PSMD12,2134.188,1995.105,2114.324,4559.2814,2624.9647,2528.5599,3024.1213,3026.9822,3263.5777,3093.1795,3006.4194,3201.0465,1822.0919,2318.8638,4930.9161,6027.4051,2953.2919,3185.2227
ENSG00000197172,MAGEA6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197176,LINC02291,0,0,0,0,1.1971,0,0,0,0,0,0,0,0,0,0,0,0.9964,0
ENSG00000197177,ADGRA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197180,CH17-340M24.3,17.7312,13.0264,7.9681,11.8978,9.0336,11.8746,32.5657,25.787,14.7526,16.6109,15.163,11.8878,31.6602,42.3123,31.952,27.819,11.1198,16.7728
ENSG00000197181,PIWIL2,29.5368,37.0909,40.6739,66.2052,32.5247,25.3563,35.7577,46.4463,35.3821,41.0242,32.489,25.6118,37.8852,31.8219,86.9435,98.9345,19.5111,16.732
ENSG00000197182,MIRLET7BHG,35.2307,26.4635,32.4577,198.8991,37.6235,52.7317,135.3347,34.474,48.8407,48.5591,35.5448,171.6105,21.2189,149.7621,63.7336,83.1002,64.0348,68.2393
ENSG00000197183,NOL4L,1027.173,978.8233,902.4953,1689.1776,676.2021,651.2546,896.5695,929.2656,823.1744,852.2586,635.6204,604.8356,1199.6173,1430.1248,1975.1771,2249.3631,918.2707,849.6269
ENSG00000197191,CYSRT1,11.289,12.2405,17.9538,32.2017,14.1171,14.0986,12.1863,5.0635,19.9147,16.9032,9.0717,14.9184,18.3441,7.1099,34.2755,44.0968,16.0729,12.9829
ENSG00000197208,SLC22A4,231.5231,185.0015,336.0692,698.0108,243.0447,252.8079,280.6276,255.5268,354.8689,349.6824,290.3107,359.3361,146.0991,157.722,801.8542,1000.2685,186.2073,197.2443
ENSG00000197213,ZSCAN5B,0,0,0,0,0,1.0469,0,0,0,1.071,0,0,1.0355,0,2.9655,0,2.1675,0
ENSG00000197217,ENTPD4,4566.0665,4053.2835,3218.8581,6444.4087,2656.6453,2612.302,4051.4518,4403.3456,2891.7931,2571.0712,2335.7221,2878.5999,3528.2334,4250.2544,5327.9557,6840.3088,2511.8649,2485.4508
ENSG00000197223,C1D,563.5192,505.4279,441.0539,889.5087,493.6531,480.4847,590.1312,582.8489,498.9293,501.766,482.1325,492.3672,572.3801,603.2684,964.5461,1255.5161,500.1314,545.7304
ENSG00000197226,TBC1D9B,5294.7838,4769.9057,5105.2747,9932.4904,4827.7389,5160.6242,5217.3868,5119.1795,4933.6396,5214.9893,4810.7016,4850.9357,6722.671,6845.5477,10793.8792,11923.3991,5991.5817,6284.2385
ENSG00000197233,OR1J2,8.9712,7.8295,10.9077,17.931,9.0483,11.6499,5.6482,1.9979,4.611,4.9342,2.0127,3.9648,10.8854,7.7321,35.0441,27.8375,16.63,14.8486
ENSG00000197238,HIST1H4J,7.4552,17.2463,14.534,27.1583,16.9946,16.5774,21.8083,22.4438,19.7986,21.0287,24.9916,25.7444,29.3716,22.1368,38.6314,41.6142,20.5748,26.9527
ENSG00000197241,SLC2A7,0,1.0103,0.9901,7.976,0,0,0,0,0.9907,0,1.0048,0,0,0,6.0214,6.9689,0,0
ENSG00000197245,FAM110D,0,1.0887,2.173,6.7377,11.3972,2.4572,2.6135,5.4517,5.66,2.2113,5.7919,4.8215,5.1446,6.1829,6.996,14.7494,10.2066,7.6818
ENSG00000197249,SERPINA1,41.3407,41.4586,17.4627,27.2854,30.7515,33.1639,49.4743,25.8696,21.7225,46.3913,27.9494,34.9415,5.7277,8.7352,12.064,14.4703,15.1638,6.8214
ENSG00000197251,LINC00336,0,2.0955,0.9888,0,0,3.0063,2.3971,0,2.0582,0,3.0899,1.0296,0,0,3.5323,3.0568,0,3.3759
ENSG00000197253,TPSB2,0,1.0895,1.0761,2.7053,0,1.0807,0,3.5963,2.4099,2.1278,1.6359,0,0,4.3798,1.1004,7.4147,0,4.7165
ENSG00000197256,KANK2,8163.939,7719.5679,4544.4869,8579.874,3594.0611,4067.5554,6256.9099,7117.0958,4424.0848,4365.3773,3848.2861,4341.937,6565.3242,7691.8386,6614.0832,7231.449,4323.4259,4292.4978
ENSG00000197261,C6orf141,13.0879,6.7083,29.0862,33.9543,43.5645,69.8214,21.1226,18.7552,26.308,20.8089,75.9169,79.7915,3.9402,12.785,38.0883,46.4813,64.5701,115.5123
ENSG00000197265,GTF2E2,1209.4017,1220.2272,1331.8491,2579.8098,1479.5237,1441.9859,1589.6727,1548.3833,1657.3035,1939.5483,1581.2396,1537.0811,1477.2573,1580.2767,3030.0971,3261.8991,1931.8034,2038.3277
ENSG00000197272,IL27,0,0,0,1.9869,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0
ENSG00000197273,GUCA2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197275,RAD54B,202.5455,211.2502,99.4773,272.9252,114.4327,132.6208,468.5519,353.9206,234.645,254.1923,226.5107,264.5963,103.7944,154.8371,387.3513,419.5881,139.8317,112.3376
ENSG00000197279,ZNF165,9.1094,6.0619,3.9527,12.9785,6.0397,7.0105,9.0163,9.041,6.9346,7.9562,9.0257,4.9582,10.9672,9.0362,8.0244,14.9202,15.957,6.9763
ENSG00000197283,SYNGAP1,115.2188,903.696,1418.3641,1452.825,658.4489,691.1769,489.1965,569.7943,922.6451,425.3017,551.621,584.7029,885.2307,1431.1182,2025.5267,2406.8748,1271.2223,959.9229
ENSG00000197291,RAMP2-AS1,3.1362,5.8579,5.4167,11.0931,8.4101,3.497,8.6426,4.6696,4.5927,8.0081,6.8015,4.875,6.7034,7.3077,17.2439,23.1619,13.3584,9.3382
ENSG00000197296,FITM2,667.6995,608.1799,193.3474,384.0874,382.9408,373.9116,722.3588,747.8856,233.3445,239.0787,475.7647,480.0003,622.5436,761.7724,359.0369,421.2965,401.4185,379.1238
ENSG00000197299,BLM,262.8161,227.689,154.1301,288.5987,192.9596,204.6285,723.9729,721.803,392.2709,355.9931,390.8531,463.8353,204.7327,192.9882,353.3087,537.7498,224.7816,180.1505
ENSG00000197301,LOC100129940,38.62,41.9374,24.993,23.6399,19.3784,31.5523,113.0444,89.8515,37.7137,45.737,62.1846,81.2968,43.7503,78.5044,88.5679,96.7923,60.4713,52.5679
ENSG00000197302,ZNF720,365.4583,385.3983,372.2741,645.6365,344.5897,359.2654,407.5444,381.123,368.0419,369.4617,357.7318,324.97,413.2656,498.4277,848.6125,1094.445,376.57,430.8316
ENSG00000197308,GATA3-AS1,0,0,0.3787,1.5798,0,1.8913,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197312,DDI2,1403.3638,1249.0328,1347.7972,2688.4498,2188.3526,2074.0291,1019.6434,1130.8354,817.6968,956.1744,1438.1286,1363.9312,901.001,1023.9526,2099.6889,2469.9828,1457.0677,1735.0831
ENSG00000197321,SVIL,3747.2573,2921.8817,2685.0385,6132.5386,3045.799,3040.406,3956.4335,3879.0381,3769.8318,3568.4924,4388.0902,3757.4536,4851.151,5339.6462,8689.3169,9852.1207,4817.0814,4373.7338
ENSG00000197323,TRIM33,1071.9875,1039.2351,1662.8088,2928.7858,1991.0376,2300.9869,1323.7473,1150.2995,1812.8451,1548.3795,1582.2802,1395.097,1033.8356,1220.6987,3406.8952,3922.0877,2046.764,2727.259
ENSG00000197324,LRP10,17551.3186,16183.7654,26164.2294,50537.5578,19788.1782,20574.23,16136.7053,15914.3931,27698.9307,26491.3628,19935.0881,20355.1059,16387.2914,16373.0821,49910.8566,51351.9636,18521.3932,18975.2187
ENSG00000197329,PELI1,174.9683,135.7925,145.1041,288.7563,192.9163,188.7477,143.0356,137.6618,88.4333,110.4,97.1914,88.2376,170.4389,194.7271,296.127,412.0273,145.3612,180.0863
ENSG00000197343,ZNF655,2155.3629,1742.5522,1698.2426,3544.3879,2055.6189,2198.6357,2414.6693,2378.2299,2227.8192,2361.2749,2098.7442,2204.2006,2412.2901,2572.6951,4363.7621,5454.1895,2361.5305,2604.8235
ENSG00000197345,MRPL21,475.4235,433.6551,357.917,756.6332,474.6147,446.2129,515.039,534.4415,472.7407,520.6755,488.7711,484.6915,560.9205,577.2812,901.7254,954.4259,455.4405,473.2867
ENSG00000197353,LYPD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197355,UAP1L1,700.2485,601.1451,629.7881,1258.0633,441.4197,431.7221,519.8253,534.127,573.7958,661.7606,327.5199,339.5354,657.9056,675.8976,1208.0225,1366.7914,416.7525,424.5818
ENSG00000197360,ZNF98,1.1104,2.1006,4.2032,3.3087,0,3.1073,4.3086,5.189,1.0313,1.0205,2.1329,3.1243,0,2.7274,3.1426,2.0889,5.345,0
ENSG00000197361,FBXL22,53.0908,48.1382,14.8902,47.5596,4.1553,9.4089,12.5206,13.0978,5.3732,6.6911,4.1464,4.8671,6.4394,9.8815,8.7581,3.0931,3.2533,3.0086
ENSG00000197362,ZNF786,98.391,80.8252,97.3261,216.7216,100.3997,110.4343,95.8827,76.362,135.2388,120.065,109.5497,110.9321,103.4965,99.0407,182.4881,225.487,146.7656,146.1351
ENSG00000197363,ZNF517,250.5116,277.3399,215.6205,487.9428,311.5517,278.0918,198.1157,208.483,204.5091,233.8866,227.0939,220.4133,325.4118,324.0252,508.2095,505.6904,310.9718,327.4433
ENSG00000197364,S100A7L2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197372,ZNF675,128.4661,93.7685,143.8193,296.2696,196.0651,123.8038,153.7207,197.8489,182.9035,150.0387,166.159,170.9528,143.8192,155.0667,393.9597,501.1288,187.4927,237.3322
ENSG00000197375,SLC22A5,151.7426,142.5407,184.3042,270.4934,100.7543,106.5347,187.4693,154.345,237.0176,173.8623,128.6958,129.2197,193.4741,188.2929,247.4069,386.8495,106.4834,85.9827
ENSG00000197376,OR8S1,0,0,0.9449,0.9453,1.9098,0,0.9522,1.8958,0,1.9071,0,0.9392,0,0.9586,0,0.9481,2.0735,0
ENSG00000197380,DACT3,668.0138,703.9502,677.731,1267.5407,560.9693,601.7966,261.1795,233.5388,205.4165,195.0195,196.089,185.714,508.2761,482.4445,863.3231,880.2283,374.6698,434.6325
ENSG00000197381,ADARB1,2185.3046,1935.5873,2417.2568,5270.1003,2252.9376,2433.1431,2535.3207,2345.4939,4121.9796,3506.2284,2811.0858,3212.1096,963.9866,1027.8245,4400.9895,5255.8407,1727.2793,1273.4256
ENSG00000197385,ZNF860,37.1868,19.5012,23.2948,80.8438,31.1729,26.8864,21.3425,40.0828,33.1607,30.0046,32.2323,40.0749,18.0476,37.705,38.4386,39.3307,31.6699,39.0491
ENSG00000197386,HTT,3297.7882,2507.5245,2812.0342,5443.8973,2984.7576,3172.1564,3136.8158,3484.4847,3655.5487,3233.5563,3244.8907,3335.5076,3074.0287,4140.8376,5543.8265,5858.3531,3465.6226,3402.7837
ENSG00000197403,OR6N1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197405,C5AR1,47.3673,24.6616,39.5137,86.366,49.9759,34.2091,54.0445,43.4892,32.5405,42.2539,57.5014,47.8473,61.7619,53.1931,79.4389,177.9361,70.9299,78.0798
ENSG00000197406,DIO3,8.1003,9.0959,57.3339,95.8428,17.1185,17.0312,3.0065,4.0196,17.838,13.928,14.045,10.9118,0,1.0044,22.082,33.831,18.9558,22.93
ENSG00000197408,CYP2B6,0,2.646,3.9036,2.2046,3.0039,1.9666,2.7669,6.5578,5.8796,1.9015,0.6704,7.0433,2.6629,3.1975,7.0552,13.9298,3.231,10.499
ENSG00000197409,HIST1H3D,0,1.796,1.6542,5.8581,1.5636,1.2102,4.6443,0,0,0.3447,0,0,10.4157,5.8408,2.605,2.3916,3.8056,2.7368
ENSG00000197410,DCHS2,6.9152,5.2645,4.459,1.2385,5.7004,5.1379,0.6972,3.0395,2.8388,2.9201,6.9102,4.2173,6.7103,14.7372,7.0198,5.4092,4.843,10.4089
ENSG00000197415,VEPH1,826.9975,710.5649,692.6142,1521.3454,621.9888,536.0912,1608.2734,1622.8551,1502.0266,1325.8397,1302.265,1307.0799,481.3791,521.6819,1709.0535,2020.8295,523.0727,517.0626
ENSG00000197416,FABP12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197417,SHPK,480.5979,469.6743,357.9816,775.8296,376.0734,381.4777,619.0874,581.5939,580.077,578.1407,497.118,496.6071,346.6359,394.8762,547.0652,613.8292,346.2227,332.2977
ENSG00000197421,GGT3P,0,1.5908,1.8963,0,0,0,0,0,0,1.0519,0,0,0,0,0.9303,0.9174,0.5539,0
ENSG00000197428,OR51D1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197429,IPP,350.4952,375.5611,208.879,405.9847,256.8776,214.7778,445.0702,441.6954,280.1518,256.7498,227.4785,275.3131,422.9711,504.6385,402.6091,449.6034,264.9798,361.6123
ENSG00000197430,OPALIN,0,0,0,0,0,1.0051,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197437,OR13G1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197442,MAP3K5,1872.9209,1720.7276,1966.9407,4100.5742,2221.4284,2130.1768,1938.7896,2055.0406,2580.3954,2252.2342,2106.8558,2075.5379,2476.2986,2771.6726,7922.2432,9235.6291,3031.4685,3254.5816
ENSG00000197444,OGDHL,6.6342,5.2725,2.7841,2.8084,6.623,6.5988,0.9396,0,1.8638,0.9364,0,0,5.9729,7.788,0.8575,8.2549,7.8287,2.8154
ENSG00000197446,CYP2F1,1.5584,0.8016,2.9872,3.196,1.4418,0.8554,4.4956,3.0005,1.5444,0,0,0,0,4.0867,2.7464,4.4393,6.6496,9.3776
ENSG00000197448,GSTK1,1534.6671,1521.3682,2655.2677,5132.4677,2888.3438,2786.0899,1655.1761,1623.2707,2963.6087,3293.9168,2523.6204,2574.985,2194.3328,2214.3841,6197.6746,7003.3004,3359.1822,3707.7248
ENSG00000197451,HNRNPAB,4660.0894,4722.1953,3574.5765,7051.6446,4393.946,4506.6854,7037.7978,7055.0745,4797.1396,5252.0187,5501.5998,5515.2606,4781.2677,5071.6314,8198.3413,9250.368,4227.9509,4570.5
ENSG00000197454,OR2L5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9952,0,0
ENSG00000197457,STMN3,928.1059,942.2579,1016.8785,2025.3712,784.3499,880.1659,988.8019,957.0297,1441.7007,1524.0525,959.0624,973.1638,1323.0417,1317.6517,3362.8759,3488.361,965.5146,975.3717
ENSG00000197461,PDGFA,244.6905,243.2188,365.2174,771.3423,195.2677,219.3426,189.0515,238.0049,246.2044,317.0269,146.5718,152.1448,93.9563,143.3989,241.3051,235.0812,78.6492,89.804
ENSG00000197465,GYPE,23.1508,29.0468,33.3521,80.8978,38.7689,36.0964,42.7903,41.8127,53.9461,48.4413,37.8307,40.3305,76.3088,72.0067,98.8615,139.8324,45.5619,69.1213
ENSG00000197467,COL13A1,1289.3112,1217.5795,1231.2458,2274.6832,1087.9417,1133.4481,1732.5312,1779.8232,1657.4347,1665.9397,1517.3571,1575.7683,1305.5662,1417.308,3443.1522,3913.7325,1273.7191,1328.4841
ENSG00000197471,SPN,12.0263,14.0747,35.214,45.9378,33.4954,40.3121,28.8327,34.758,15.0847,20.9082,32.8662,28.4191,19.7765,28.5258,49.7531,55.5717,49.805,25.2248
ENSG00000197472,ZNF695,28.3825,21.245,18.9018,20.3326,11.4421,25.506,60.7798,53.9587,32.6932,31.9466,26.7454,32.07,30.2778,22.5662,19.4699,50.4776,28.4572,17.8797
ENSG00000197475,ADAM3A,1.5122,0.6826,0,2.8785,1.1838,0,0,0,0,0,0,1.3716,0,0,1.1309,2.3095,0,1.1114
ENSG00000197479,PCDHB11,44.6021,39.0827,23.4238,56.5887,42.4264,37.8764,28.1471,20.4693,19.0139,10.7199,26.2641,33.8354,38.0138,30.9664,58.4811,43.2619,36.1098,40.8453
ENSG00000197483,ZNF628,239.9697,247.2278,242.7028,421.893,208.1569,229.9001,244.7135,220.662,240.71,285.5318,138.897,158.3152,329.4327,234.0268,488.2695,481.8848,205.9124,220.1706
ENSG00000197487,GALP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197496,SLC2A10,3261.9037,2982.5638,3302.5434,6555.8469,2864.3121,2839.2007,3372.7109,3632.6676,3874.1978,3866.1163,3077.6075,2984.8486,3756.8133,4059.7614,7519.119,8872.0154,3633.2413,3567.2016
ENSG00000197497,ZNF665,83.5581,71.9235,75.6737,139.7025,114.3387,99.0641,81.3591,110.5815,73.439,100.6102,67.4231,131.4907,123.2086,103.2477,146.1522,192.7022,120.6556,115.1731
ENSG00000197498,RPF2,724.7926,693.9695,539.748,929.9962,496.2398,483.4319,1114.4252,989.0694,696.3276,733.9913,642.2562,653.4868,638.8617,724.3352,1217.517,1260.071,506.3012,539.3427
ENSG00000197503,LINC00477,1.1439,2.1506,2.0035,1.0077,4.2021,0,1.1301,1.0876,1.17,2.0176,1.2068,1.0548,2.3705,3.1399,3.189,6.2056,4.4942,2.1532
ENSG00000197506,SLC28A3,61.4245,75.8807,77.958,138.7983,67.4768,74.2667,167.8484,164.1076,142.8356,114.7274,146.2149,154.7223,53.6173,52.1776,186.7374,262.6467,53.729,65.9548
ENSG00000197520,FAM177B,0,0,0,0,0,0,0,0,0,2.1003,0,0,0.8985,0,0.4599,0,0,2.6156
ENSG00000197530,MIB2,1345.6122,1228.0516,1045.6468,2081.3237,985.2219,891.361,1149.0036,980.349,886.4945,1049.3821,684.9045,677.534,1721.9031,1814.7266,2197.2971,2221.9831,968.5077,914.0405
ENSG00000197532,OR6Y1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197535,MYO5A,2806.1141,2361.804,1725.5393,3006.5562,2108.9444,2259.71,2986.3471,2929.2106,2001.7474,1859.9919,2511.9598,2574.2884,2679.8739,3380.532,2972.8309,3588.3739,2295.7976,2574.0249
ENSG00000197536,C5orf56,72.6591,84.0781,622.3881,1224.1358,746.041,729.0928,81.1886,74.6625,612.4256,756.7513,651.7216,661.4755,280.0538,235.0114,2134.8914,2245.7947,1064.1157,1086.0666
ENSG00000197540,GZMM,2.0532,1.0078,8.9344,7.972,2.013,0,3.0297,3.0002,2.966,2.9638,1.0075,1.9825,0,2.0132,6.0143,3.9786,0,0.991
ENSG00000197548,ATG7,848.7426,806.3695,908.18,1868.0998,858.3074,868.7123,1218.2601,1158.7754,1480.3422,1442.0249,1059.9646,1101.428,830.363,1052.8082,2090.2195,2328.6518,800.2448,861.9813
ENSG00000197549,PRAMENP,1.0084,1.0102,0,0.9953,0,2.0036,0,0,0,0,0,0.9909,0.9939,0,0,0,0,0
ENSG00000197555,SIPA1L1,5094.3944,4603.4137,6323.2917,12570.0791,6973.2799,6423.152,3315.466,3329.9241,4702.9237,4455.859,5571.8492,5767.1848,2561.4469,2628.6369,6968.0077,8071.6112,5285.3687,5658.6832
ENSG00000197557,TTC30A,304.2455,270.3579,301.7058,583.2208,448.2894,399.3098,221.728,220.8565,256.1168,252.4219,273.3246,252.8271,292.2484,313.519,555.1702,672.9713,421.1421,452.9882
